4987	jpn	貧しい人とはほんのわずかしか持っていない人ではなく欲のありすぎる人である。
4988	jpn	驚かない所をみると知ってたのね。
4989	jpn	あなたが駅に着くのにどのくらいかかりますか。
4990	jpn	アメリカ旅行のよい記念になりました。
4991	jpn	失礼だが、上記の記事にある３つの誤りを指摘しておきたい。
4993	jpn	「はい」と「いいえ」しか言わない人と会話を続けるのは難しい。
4994	jpn	イタリア語を話せますか？
4995	jpn	「あの音で考え事ができないわ」と、彼女はタイプライターを見つめながら言った。
4996	jpn	「ハムレット」はこれまでで最もおもしろい戯曲だと言われている。
5000	jpn	ひとつ質問してもいいですか。
5001	jpn	「気分はどうですか」と彼は尋ねた。
5002	jpn	２、３年でフランス語に熟達するのはきわめて難しい。
5003	jpn	それをあなたに説明することは私には無理です。
5004	jpn	そのことを後悔しながら余生を送りたくない。
5005	jpn	年月を経て物事がどう変わっていくか見るのは面白そうだ。
5006	jpn	そのことは全く予想していませんでした。
5007	jpn	想像力は私たちの生活のどの側面にも影響を与える。
5008	jpn	いつか私のことは忘れちゃうわ。
5009	jpn	それはいささか唐突だ。
5010	jpn	どれくらいかかるのかしら。
5011	jpn	テレビがなかったら生きていけないよ。
5012	jpn	君がいなければできなかった。ありがとう。
5013	jpn	努力なくしては何も得られない。
5014	jpn	多くの人が目的なく人生を漂う。
5015	jpn	愛のない人生など全く無意味だ。
5016	jpn	もし変更が必要でしたら、お知らせください。
5017	jpn	試験が教育を駄目にしていると思う。
5018	jpn	うるさくて眠れないんです。
5019	jpn	コンドーム持ってる？
5021	jpn	あの方が言われる事を、何でもしてあげて下さい。
5022	jpn	学校まで１０分で歩いて行ける。
5023	jpn	２、３ページの英語を訳すのに２時間以上もかかりました。
5024	jpn	１１時になっているよ。
5025	jpn	ブラウンさんをお願いします。
5026	jpn	「ええ、オレンジジュースをお願いします」マイクは言った。
5027	jpn	「ああ！」は感嘆詞だ。
5028	jpn	あなたは何を求めているのですか。
5029	jpn	学校教育の義務的側面は子どもの学習意欲を改善させる様々な研究の多くの取り組みの中ではめったに分析されない。
5030	jpn	あなたに不満があります。
5031	jpn	君にお金をあげるから俺が必要なのか。
5032	jpn	パリは世界で最も美しい街である。
5033	jpn	私はいつも思っていた、心筋梗塞を患うことは死期を知らせる前兆だと。
5034	jpn	なぁ、金は無いかもしれないけどまだプライドは捨てちゃいないんだ。
5035	jpn	私には夢がある。
5036	jpn	こちらは私の友達のレイチェルです。私たちは同じ高校に通っていました。
5037	jpn	生活費が断然上がった。
5038	jpn	作り事はすべて、真実だ。
5039	jpn	驚くこと、不思議に思うことは理解し始めるということなんだ。
5040	jpn	だが宇宙は無限だ。
5041	jpn	完璧であるには、欠点だけが欠けていた。
5042	jpn	しかし、逆もまた真である。
5043	jpn	物事は、ありのまま見るのではなく、自分自身をそこに見る。
5044	jpn	世界は奇人の巣だ。
5045	jpn	あなたは他の誰も見ていなかった場所で私を見つけた。
5046	jpn	君が側にいてくれれば何もいらない。
5047	jpn	知らないってどういうこと？！
5048	jpn	馬鹿みたい！
5049	jpn	寝ようと思う。
5050	jpn	私の名前はジャックです。
5051	jpn	買い物に行かなければならない。一時間で戻るよ。
5052	jpn	とっても好きよ。
5053	jpn	明日会いましょうか？
5054	jpn	イタリア語では何て言うんですか。
5055	jpn	ここから遠いの？
5056	jpn	これらの物は私の物ではない。
5057	jpn	ありがとう、それだけだよ。
5058	jpn	僕と踊ってくれませんか。
5059	jpn	何時ですか。
5060	jpn	ご出身はどちらですか。
5061	jpn	あなたの名前は？
5062	jpn	イタリアはとても美しい国です。
5063	jpn	私のせいじゃない！
5064	jpn	一晩泊めてもらいたいんだけど。
5065	jpn	この辺りにユースホステルはありますか？
5066	jpn	シャワーはどこですか。
5067	jpn	口を開けてください！
5069	jpn	財布をなくしたの。
5070	jpn	賛成です。
5071	jpn	愛情は浪費されるものではない。
5072	jpn	人生とは、他の予定を立てることに忙しくしている時に起こる現象のことだ。
5073	jpn	欲しくないという事は持っていると同じことだ。
5074	jpn	彼はとてもセクシーだ。
5075	jpn	ひとりにさせて！
5076	jpn	「塩を取って下さい」「はい、どうぞ」
5077	jpn	やらなければならない事がありすぎる！
5078	jpn	おいくつですか？
5079	jpn	ねぇ遊んでよ、とっても退屈なの！
5080	jpn	私のチョコレートを食べることを考えさえしないで。
5081	jpn	飲み物を俺に頼まないでくれよ。自分で買いにいけばいいだろ。
5082	jpn	あんたのせいで食欲をなくしたよ。
5083	jpn	とにかく誰かをぶたないと気が済まない。
5084	jpn	最後に家族でディズニーランドへに行ってからもう随分になる。
5085	jpn	両親がくだらないことで言い争っていて、とてもいらいらするよ。
5086	jpn	日焼け止めを塗りたくないならそれは君の問題だからいいけれど、でも日焼けしたからって僕に不満を言うのは止めてくれよ。
5087	jpn	友達はいつも僕のこととても落ち着いてるって言うけれど、家族にはいつもいらいらしているって言われるんだ。
5088	jpn	あの蜘蛛が大嫌い。いつもそこにいて私が掃除するときいらいらさせるの。
5089	jpn	あぁいらいらする・・・今やパソコンを使うたびに頭痛がするよ。
5090	jpn	とても暑くて、車のボンネットで卵が焼けるよ。
5091	jpn	誰がこの問題をしらないんだ？
5092	jpn	今日はとても暑い。
5093	jpn	誰も来なかった。
5094	jpn	赤い冷蔵庫を見たことがない。
5095	jpn	彼は約束を破った。
5096	jpn	偽りの姿を愛されるくらいなら、嫌われた方がましだ。
5097	jpn	心配しないで、楽しくいこう！
5098	jpn	馬が亡くなってから鞍が淋しい。
5099	jpn	私の目は夢を反映する海である。
5100	jpn	私が話しているときは私を見て！
5101	jpn	女性がいなければ世界はどうなっていただろう。
5102	jpn	君が演説をして誰も来なかったらどうするの？
5103	jpn	君を元気にさせるのに何と言っていいか分からないよ。
5104	jpn	私のタイプじゃない。
5105	jpn	時間を潰そうとしていた。
5106	jpn	こんな馬鹿げた考えをどうやって思いついたんだ？
5107	jpn	疲れているんだ。
5108	jpn	ホットチョコレート欲しい人ー？
5109	jpn	もっとゆっくり話してください！
5111	jpn	いつ着くの？
5112	jpn	勘定お願いします。
5113	jpn	それで何をしようとしているの？
5114	jpn	頭痛がする。
5115	jpn	電話はどこでできる？
5116	jpn	いびきをかくことは認めるよ・・・。
5117	jpn	今夜教会に行くよ。
5118	jpn	元気？旅行は良かった？
5119	jpn	気分がよくないんだ。
5120	jpn	警察を呼んで！
5121	jpn	値段が高すぎる！
5122	jpn	彼女は寝たふりをしているからいびきをかいていないんだ。
5123	jpn	靴が小さすぎるから新しいのを買う必要があるな。
5124	jpn	逃げよう。サツが来てる。
5125	jpn	メリークリスマス！
5126	jpn	10ヶ国語を話せたらどんなにかっこいいだろう！
5127	jpn	「もし疲れているなら寝たらどう？」「僕が今寝たらあまりに早く目覚めてしまうから」
5128	jpn	私の言う事を聞くべきだったのに。
5129	jpn	あまりに散らかっていていらする。
5130	jpn	体が触れられたとき肌の感覚器官は脳に信号を送り、エンドルフィンのような化学物質が放出される。
5131	jpn	2006年上海では15万組の夫婦が結婚すると予想されている。
5132	jpn	ニジェールでは50万人もの子供たちが未だ栄養失調に直面している。
5133	jpn	技術が追いつくまでに5年はかかるだろう。
5134	jpn	自転車は都会の環境を破壊することなく資源利用を持続することのできる道具である。
5135	jpn	仏政府は国家予算の帳尻を合わせるよう納税者に挑むオンラインゲームを売り出した。
5136	jpn	彼がそれを聞いたら喜ぶよ。
5137	jpn	証明もできないのに、一体何を真実だと信じるのだ？
5138	jpn	コンピューターのおかげで人間は馬鹿になる。
5139	jpn	考えていることを聞くな。やることを聞け。
5140	jpn	何かを証明しようとする場合、それが真実であるという確信を持つことは何らかの手助けになる。
5141	jpn	世界を変えるのは情報ではなくコミュニケーションだ。
5142	jpn	ほとんどの科学的進歩は当然のことについての発見に過ぎない。
5143	jpn	何かが理解できないのはその中身を知らないからである。
5144	jpn	過去は知られているが変えられない。未来は未知だが変えることができる。
5145	jpn	鍵となる問題は何を得ることができるかではなく、何を失わなければならないかである。
5146	jpn	誤解され得るものはいずれすべて誤解されるであろう。
5147	jpn	何で人生はこんなに苦悩でいっぱいなんだ？
5148	jpn	睡眠は重要であるにもかかわらず、その役割は謎である。
5149	jpn	情熱は苦悩を生む。
5150	jpn	ジュネーブから来る列車が駅に到着します。
5151	jpn	彼の誕生日に贈り物をあげたいんです。
5152	jpn	おなか空いた！
5153	jpn	アンティグアに友達はいますか？
5154	jpn	一立方メートルは千リットルにあたる。
5155	jpn	私は結婚していて子どもが二人いる。
5156	jpn	彼はピアノを上手に弾く。
5157	jpn	あまり見えない。
5158	jpn	パリで勉強したい。
5159	jpn	あなた私が誰か知らないのね。
5160	jpn	野菜を食べたら？
5161	jpn	なぜ人々は映画を見に行くのか？
5162	jpn	私は服を脱いでいる。
5163	jpn	このような辞書には、「冷蔵庫」という言葉を使った例文が少なくとも2つは載っているはずだ。
5164	jpn	創造説は擬似科学だ。
5165	jpn	風がおだやかになった。
5166	jpn	私の持っている全てをあなたに与えるために時間をちょうだい。
5167	jpn	意志あるところには道がある。
5168	jpn	ローマは一日にして成らず。
5169	jpn	沈黙は同意を表す。
5170	jpn	「おわったの」「それどころかまだ始めていないよ」
5171	jpn	「おはよう」とトムは微笑みながら言った。
5172	jpn	ワインとは、ボトルに詰められた詩である。
5173	jpn	あの日が私の人生で最高の日だった。
5174	jpn	ドイツ語は分かりません。
5175	jpn	決めました。
5176	jpn	約束するよ。
5177	jpn	外国語がとっても楽しいと分った。
5178	jpn	不規則動詞の勉強は好きではない。
5179	jpn	本を取ってそれを読みなさい。
5180	jpn	あなたは私に夢を見させてくれるのね。
5181	jpn	うれしさで舞い上がっています。
5182	jpn	それは全くの真実です。
5183	jpn	寒い。
5184	jpn	喉が渇いた。
5185	jpn	高校時代について最も後悔することを人々に尋ねると大抵の人は決まってこう言う。時間を無駄にしすぎていた、と。
5186	jpn	したいことが出来なければ出来ることをしなさい。
5187	jpn	親切にしてやればつけあがる。
5188	jpn	あなたは正しい。
5189	jpn	わざとやったのね！
5190	jpn	彼に何も言わなかったの？
5191	jpn	あなたは私の好みのタイプです。
5192	jpn	あなたは抵抗できない。
5193	jpn	また後でかけ直していただけませんか？
5194	jpn	私は誰と話しているの？
5195	jpn	さぁ笑って、泣くのは後！
5196	jpn	人生は美しい。
5197	jpn	彼はあなたにあなたのセックスライフを語って欲しくないんだよ。
5198	jpn	男性が好きなのになぜ女性と結婚するの？
5199	jpn	なんで考えを変えたの？
5200	jpn	あなたがじゃがいもを買うように奇蹟を買うことができないなんて本当に残念だわ。
5201	jpn	この赤ちゃんペンギンとっても可愛い！
5202	jpn	病院にいるよ。雷に打たれたんだ。
5203	jpn	君の助けが必要なんだ。
5204	jpn	止めて！あなたは彼女の気分を害してるわ。
5205	jpn	あなたにとってひらめきの最大の源は何？
5206	jpn	一緒に暮らせる誰かと結婚するのではなく、その人なしでは生きていけない人と結婚するのよ。
5207	jpn	理論上、理論と実行の間には何の違いもないが、実際上違いはあるものだ。
5208	jpn	あまりに馬鹿げていて言葉にできないことは歌うことで生み出される。
5209	jpn	私はあなたが送ってくれた手紙を読んでいました。
5210	jpn	学校へ行きたくない。
5211	jpn	私たちはもう終わったわ。指輪を返して！
5212	jpn	雨が降っている。
5213	jpn	今日海岸に行こうと思っていたのに雨が降ってきた。
5214	jpn	彼女は本当に賢いよね？
5215	jpn	明日図書館で勉強するつもりです。
5216	jpn	遅すぎる。
5217	jpn	昨日動物園に行った。
5218	jpn	私たちは戦いに勝った。
5219	jpn	あれ？あなたまだここにいたのね！
5220	jpn	毎日お昼ご飯を作っているよ。
5221	jpn	今朝テレビを見ました。
5222	jpn	食事中本を読んだ。
5223	jpn	僕はあまりに疲れていたので昼休みにひと眠りした。
5224	jpn	先週中国語を習い始めました。
5225	jpn	私は海の近くに住んでいるのでよく海岸に行きます。
5226	jpn	君のめがねが床に落ちたよ。
5227	jpn	一日に何回鏡で自分を見ているの？
5228	jpn	昨年ロンドンへ行きました。
5229	jpn	彼女はそのことについて話したくないんだよ。
5230	jpn	もっと時間が必要だ。
5231	jpn	私の弟はテレビを見ている。
5232	jpn	彼は常時彼の才能をねたむ人々から中傷されることにうんざりしていた。
5233	jpn	カトリックを信じていない人々でさえ象徴的指導者として法王を敬っている。
5234	jpn	飛行機が乱気流に近付いていたため操縦士は乗客にシートベルトを締めるよう呼びかけた。
5235	jpn	ジェイソンは無口な人だったので彼が何かを言うたび驚いていた。
5236	jpn	国王はいつも自分を褒めるおべっか使いにうんざりしていたので彼らを遠くへ飛ばした。
5237	jpn	スペンサーはいたずらをした友達に仕返しをするひそかな計画を誰にも言わないだろう。
5238	jpn	もしスペンサーが文を足して訳し続けなければ、他の貢献者がきっと彼を追い抜くだろう。
5239	jpn	彼の評論は問題の表面的な分析結果を取り上げていただけだったのでクラスで最上位の成績を得たことにとても驚いた。
5240	jpn	結婚式ではあまりにたくさんのごちそうが出されたので、新郎新婦はもっと多くの人を呼ぶべきだったかなと思い始めた。
5241	jpn	この評論を優勝作品に選んだ基準は何ですか。
5242	jpn	私は自分の仕事を気に入っています。
5243	jpn	殺人犯は有罪判決を受けて終身刑に処せられた。
5244	jpn	小規模の森林火災はみるみる広がり大火災となった。
5245	jpn	全生徒がプロムの夜礼儀正しく振る舞っているのを見て驚いた。
5246	jpn	わたしはあなたの夢を見ました。
5247	jpn	新しいパソコンを買わねばなりません。
5248	jpn	負けない！
5249	jpn	学校に遅刻した。
5250	jpn	もうすぐ授業が再開する。
5251	jpn	くしゃみが出そう・・・ティッシュちょうだい。
5252	jpn	この日はただ時間とお金の無駄だった。
5253	jpn	でもあなたは私に言ってくれなかったでしょ！
5254	jpn	自分のウェブサイトの構成を変えた。
5255	jpn	まだ晴れている間に洗濯をしなければなりません。
5256	jpn	ごめん。出来るとは思えないよ。
5257	jpn	時間はたっぷりあった。
5258	jpn	私を批判するのは止めて！
5259	jpn	ねぇ私に話してよ、トラング。
5260	jpn	ほぼ終わった。
5261	jpn	いくつサンドイッチ残ってるの？
5262	jpn	窓から日が沈むのを見ることができるだろう。
5263	jpn	私が絶対勝てないってあなた言った？
5264	jpn	外は真っ暗だ。
5265	jpn	何が起こったの？アパート全体水浸しだよ。
5266	jpn	夏休みの間、私は夜中に夕食を食べていた。
5267	jpn	自殺なんてするんじゃない。
5268	jpn	この業界ではもう年をとりすぎている。
5269	jpn	税金を払ったら実生活の始まりだ。
5270	jpn	彼は彼の人生の話を私にしてくれた。
5271	jpn	何を話しているの？
